source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen
api_test_workflow_v2_remaining_model6_2026-05-08,33.9752993404,-118.265560301,"7101 S AVALON BLVD, 90003",180,33.9752993404_-118.265560301_180.jpg,1,0.7987,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0469746248,-118.46395492,"WESTGATE AVE AT WILSHIRE BLVD, 90025",180,34.0469746248_-118.46395492_180.jpg,1,0.7565,tent
api_test_workflow_v2_remaining_model6_2026-05-08,33.9903721564,-118.300399249,"5701 S NORMANDIE AVE, 90037",180,33.9903721564_-118.300399249_180.jpg,1,0.8928,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0280261978,-118.276342056,"2601 S FIGUEROA ST, 90007",270,34.0280261978_-118.276342056_270.jpg,1,0.792,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0283575656,-118.241287591,"1011 S LONG BEACH AVE, 90021",0,34.0283575656_-118.241287591_0.jpg,1,0.873,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0283575656,-118.241287591,"1011 S LONG BEACH AVE, 90021",90,34.0283575656_-118.241287591_90.jpg,1,0.8781,tent
api_test_workflow_v2_remaining_model6_2026-05-08,33.9940504512,-118.465665811,"657 E SAN JUAN AVE, 90291",90,33.9940504512_-118.465665811_90.jpg,1,0.6454,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.2654261098,-118.336921317,"9416 W BENGAL ST, 91040",270,34.2654261098_-118.336921317_270.jpg,1,0.8715,tent
api_test_workflow_v2_remaining_model6_2026-05-08,33.9874619759,-118.409335944,"5300 S INGLEWOOD BLVD, 90230",90,33.9874619759_-118.409335944_90.jpg,1,0.8623,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0423554149,-118.242823073,"529 S TOWNE AVE, 90013",270,34.0423554149_-118.242823073_270.jpg,1,0.7777,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.101475778,-118.321534196,"6044 W HOLLYWOOD BLVD, 90028",0,34.101475778_-118.321534196_0.jpg,1,0.6858,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0398556588,-118.23847498,"551 S ALAMEDA ST, 90013",270,34.0398556588_-118.23847498_270.jpg,1,0.9222,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0277162546,-118.267611299,"116 W 23RD ST, 90007",0,34.0277162546_-118.267611299_0.jpg,1,0.7995,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0277162546,-118.267611299,"116 W 23RD ST, 90007",180,34.0277162546_-118.267611299_180.jpg,1,0.778,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0277162546,-118.267611299,"116 W 23RD ST, 90007",270,34.0277162546_-118.267611299_270.jpg,1,0.8976,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0143503607,-118.244719069,"ADAMS BLVD AT NEVIN AVE, 90011",0,34.0143503607_-118.244719069_0.jpg,2,0.8491,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0287101809,-118.265856204,"2100 S MAIN ST, 90007",270,34.0287101809_-118.265856204_270.jpg,1,0.8251,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0722096784,-118.215803586,"2311 N DALY ST, 90031",270,34.0722096784_-118.215803586_270.jpg,2,0.9,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0558676654,-118.271733013,"1644 W WILSHIRE BLVD, 90017",90,34.0558676654_-118.271733013_90.jpg,1,0.6656,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.051146317,-118.307320099,"1054 S OXFORD AVE, 90006",90,34.051146317_-118.307320099_90.jpg,1,0.94,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.051146317,-118.307320099,"1054 S OXFORD AVE, 90006",180,34.051146317_-118.307320099_180.jpg,2,0.748,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.028736687,-118.240938766,"910 S LONG BEACH AVE, 90021",90,34.028736687_-118.240938766_90.jpg,2,0.9212,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.2156655806,-118.599324028,"21433 W STRATHERN ST, 91304",0,34.2156655806_-118.599324028_0.jpg,1,0.7614,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.076725235,-118.306797975,"312 N SERRANO AVE, 90004",180,34.076725235_-118.306797975_180.jpg,1,0.6748,tent
api_test_workflow_v2_remaining_model6_2026-05-08,34.0702914018,-118.280235572,"116 S OCCIDENTAL BLVD, 90057",0,34.0702914018_-118.280235572_0.jpg,2,0.7774,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0446497434,-118.443833926,"1816 S COTNER AVE, 90025",270,34.0446497434_-118.443833926_270.jpg,2,0.882,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9588783063,-118.278486578,"8667 S BROADWAY, 90003",90,33.9588783063_-118.278486578_90.jpg,1,0.6769,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0426317873,-118.240226169,"441 S GLADYS AVE, 90013",0,34.0426317873_-118.240226169_0.jpg,3,0.8647,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0426317873,-118.240226169,"441 S GLADYS AVE, 90013",270,34.0426317873_-118.240226169_270.jpg,1,0.8387,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9639484421,-118.282543714,"8300 S FIGUEROA ST, 90003",180,33.9639484421_-118.282543714_180.jpg,1,0.644,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0614653327,-118.27524889,"457 S LAKE ST, 90057",270,34.0614653327_-118.27524889_270.jpg,2,0.8342,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1013387538,-118.31161875,"1685 N ST ANDREWS PL, 90028",180,34.1013387538_-118.31161875_180.jpg,1,0.8409,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1013387538,-118.31161875,"1685 N ST ANDREWS PL, 90028",270,34.1013387538_-118.31161875_270.jpg,1,0.8065,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9852002684,-118.313469782,"60TH ST AT GRAMERCY PL, 90047",270,33.9852002684_-118.313469782_270.jpg,1,0.8847,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.774236576,-118.258919912,"336 E D ST, 90744",0,33.774236576_-118.258919912_0.jpg,3,0.9341,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.774236576,-118.258919912,"336 E D ST, 90744",90,33.774236576_-118.258919912_90.jpg,2,0.9095,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.774236576,-118.258919912,"336 E D ST, 90744",270,33.774236576_-118.258919912_270.jpg,1,0.7926,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2138458041,-118.601224144,"21621 W ARMINTA ST, 91304",90,34.2138458041_-118.601224144_90.jpg,1,0.9477,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0611645816,-118.278572032,"PARK VIEW ST AT 6TH ST, 90057",0,34.0611645816_-118.278572032_0.jpg,1,0.6192,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.21123616,-118.449304399,"14505 W RAYMER ST, 91405",0,34.21123616_-118.449304399_0.jpg,2,0.8849,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.21123616,-118.449304399,"14505 W RAYMER ST, 91405",90,34.21123616_-118.449304399_90.jpg,2,0.8768,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2001135499,-118.596560489,"7132 N DEERING AVE, 91303",180,34.2001135499_-118.596560489_180.jpg,2,0.8894,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2001135499,-118.596560489,"7132 N DEERING AVE, 91303",270,34.2001135499_-118.596560489_270.jpg,1,0.84,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0361659536,-118.29881884,"1744 W 22ND ST, 90007",270,34.0361659536_-118.29881884_270.jpg,1,0.8972,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9817519436,-118.311205008,"1900 W GAGE AVE, 90047",0,33.9817519436_-118.311205008_0.jpg,2,0.8445,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0318370044,-118.412643015,"10335 W WALAVISTA ROAD, 90064",0,34.0318370044_-118.412643015_0.jpg,2,0.9089,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0379567146,-118.300085969,"1886 W 20TH ST, 90007",0,34.0379567146_-118.300085969_0.jpg,1,0.6372,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0379567146,-118.300085969,"1886 W 20TH ST, 90007",90,34.0379567146_-118.300085969_90.jpg,1,0.6651,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0682919118,-118.199443528,"3839 E SELIG PL, 90031",270,34.0682919118_-118.199443528_270.jpg,1,0.6115,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2659304364,-118.433437212,"13781 W WEIDNER ST, 91331",180,34.2659304364_-118.433437212_180.jpg,1,0.8928,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0448949716,-118.241537987,"CROCKER ST AT 4TH ST, 90013",270,34.0448949716_-118.241537987_270.jpg,2,0.8658,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.040770841,-118.209633595,"2533 E 3RD ST, 90033",270,34.040770841_-118.209633595_270.jpg,1,0.6068,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9990160391,-118.470272303,"641 E FLOWER AVE, 90291",90,33.9990160391_-118.470272303_90.jpg,1,0.6357,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9529064529,-118.308034825,"9155 S HOBART BLVD, 90047",90,33.9529064529_-118.308034825_90.jpg,1,0.6301,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0021209955,-118.273643939,"4524 S SAN PEDRO PL, 90011",270,34.0021209955_-118.273643939_270.jpg,1,0.839,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0064849449,-118.312568281,"1835 W 42ND PL, 90062",180,34.0064849449_-118.312568281_180.jpg,1,0.6803,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0762491447,-118.363247214,"7963 W BEVERLY BLVD, 90048",0,34.0762491447_-118.363247214_0.jpg,1,0.6771,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9832081012,-118.269708981,"6213 S SAN PEDRO ST, 90003",180,33.9832081012_-118.269708981_180.jpg,1,0.8435,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9832081012,-118.269708981,"6213 S SAN PEDRO ST, 90003",270,33.9832081012_-118.269708981_270.jpg,1,0.7411,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0211584119,-118.242634712,"1674 S LONG BEACH AVE, 90021",270,34.0211584119_-118.242634712_270.jpg,1,0.6917,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.002476703,-118.273900701,"4546 S MAIN ST, 90037",180,34.002476703_-118.273900701_180.jpg,1,0.6544,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2059462432,-118.421345856,"13244 W RAYMER ST, 91605",90,34.2059462432_-118.421345856_90.jpg,1,0.8611,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0212511387,-118.274062651,"3131 S HILL ST, 90007",0,34.0212511387_-118.274062651_0.jpg,1,0.7635,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0574602132,-118.295316534,"812 S CATALINA ST, 90005",270,34.0574602132_-118.295316534_270.jpg,1,0.7332,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2265638884,-118.485189184,"NAPA ST AT WOODLEY AVE, 91343",90,34.2265638884_-118.485189184_90.jpg,1,0.8492,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0416545688,-118.244019595,"607 E 6TH ST, 90021",0,34.0416545688_-118.244019595_0.jpg,3,0.9118,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0416545688,-118.244019595,"607 E 6TH ST, 90021",90,34.0416545688_-118.244019595_90.jpg,4,0.8926,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0416545688,-118.244019595,"607 E 6TH ST, 90021",180,34.0416545688_-118.244019595_180.jpg,2,0.827,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0897469254,-118.211733252,"3719 N MARMION WAY, 90065",0,34.0897469254_-118.211733252_0.jpg,1,0.8566,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0897469254,-118.211733252,"3719 N MARMION WAY, 90065",180,34.0897469254_-118.211733252_180.jpg,1,0.7312,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0897469254,-118.211733252,"3719 N MARMION WAY, 90065",270,34.0897469254_-118.211733252_270.jpg,1,0.887,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0384479848,-118.243956764,"1000 E 7TH ST, 90021",0,34.0384479848_-118.243956764_0.jpg,2,0.842,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0384479848,-118.243956764,"1000 E 7TH ST, 90021",270,34.0384479848_-118.243956764_270.jpg,2,0.8557,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0472174387,-118.326789964,"1310 S CRENSHAW BLVD, 90019",0,34.0472174387_-118.326789964_0.jpg,1,0.9093,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0256718501,-118.274864379,"405 W 28TH ST, 90007",270,34.0256718501_-118.274864379_270.jpg,1,0.8169,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0429004167,-118.277460321,"1565 W 14TH ST, 90015",270,34.0429004167_-118.277460321_270.jpg,1,0.9232,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0788749206,-118.162550306,"5582 E ALHAMBRA AVE, 90032",0,34.0788749206_-118.162550306_0.jpg,1,0.8369,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.284401084,-118.408539861,"BROMONT AVE AT MONTFORD ST, 91331",270,34.284401084_-118.408539861_270.jpg,1,0.7281,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0091162504,-118.280254651,"378 W 41ST ST, 90037",270,34.0091162504_-118.280254651_270.jpg,1,0.7089,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9598190071,-118.266506037,"8614 S METTLER ST, 90003",0,33.9598190071_-118.266506037_0.jpg,1,0.6542,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.030312052,-118.391464417,"3323 S ROBERTSON BLVD, 90034",0,34.030312052_-118.391464417_0.jpg,1,0.6335,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9625103946,-118.282527843,"8426 S FIGUEROA ST, 90003",0,33.9625103946_-118.282527843_0.jpg,1,0.8374,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0664507379,-118.269430493,"107 N MOUNTAIN VIEW AVE, 90026",90,34.0664507379_-118.269430493_90.jpg,2,0.8997,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0518102981,-118.279595196,"958 S ALVARADO ST, 90006",180,34.0518102981_-118.279595196_180.jpg,1,0.7828,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0330899009,-118.44691747,"EXPOSITION BOULEVARD N/R AT BARRINGTON AVE, 90064",270,34.0330899009_-118.44691747_270.jpg,1,0.6363,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0211286712,-118.245312713,"1916 S TARLETON ST, 90011",90,34.0211286712_-118.245312713_90.jpg,1,0.8765,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0211286712,-118.245312713,"1916 S TARLETON ST, 90011",180,34.0211286712_-118.245312713_180.jpg,2,0.8808,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0225874542,-118.243783662,"1622 S COMPTON AVE, 90021",0,34.0225874542_-118.243783662_0.jpg,1,0.8789,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1014140594,-118.311384541,"1668 N ST ANDREWS PL, 90028",180,34.1014140594_-118.311384541_180.jpg,1,0.8409,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1014140594,-118.311384541,"1668 N ST ANDREWS PL, 90028",270,34.1014140594_-118.311384541_270.jpg,1,0.8065,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0466735625,-118.242756273,"SAN PEDRO ST AT BOYD ST, 90013",180,34.0466735625_-118.242756273_180.jpg,1,0.76,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.217715674,-118.378979666,"8102 N TUJUNGA AVE, 91352",180,34.217715674_-118.378979666_180.jpg,1,0.7686,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0497101561,-118.195894019,"3031 E WABASH AVE, 90063",180,34.0497101561_-118.195894019_180.jpg,2,0.8977,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0681483261,-118.282151604,"249 S OCCIDENTAL BLVD, 90057",0,34.0681483261_-118.282151604_0.jpg,1,0.7346,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1981954518,-118.533403672,"7022 N DARBY AVE, 91335",270,34.1981954518_-118.533403672_270.jpg,1,0.9298,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2012646098,-118.573387151,"20211 W SHERMAN WAY, 91306",180,34.2012646098_-118.573387151_180.jpg,1,0.7638,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0599161281,-118.303251986,"699 S KINGSLEY DR, 90005",90,34.0599161281_-118.303251986_90.jpg,1,0.8387,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0445704876,-118.245025831,"SAN JULIAN ST AT 5TH ST, 90013",90,34.0445704876_-118.245025831_90.jpg,1,0.7598,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0658570353,-118.270330342,"121 S MOUNTAIN VIEW AVE, 90057",0,34.0658570353_-118.270330342_0.jpg,1,0.8851,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0329232651,-118.389959033,"ROBERTSON BLVD AT SANTA MONICA FRWY, 90034",270,34.0329232651_-118.389959033_270.jpg,1,0.8661,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9737563088,-118.377423475,"THORNBURN ST AT FLIGHT AVE, 90045",180,33.9737563088_-118.377423475_180.jpg,1,0.7273,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.1939351916,-118.364899303,"VANOWEN ST AT DENNY AVE, 91606",270,34.1939351916_-118.364899303_270.jpg,2,0.7058,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0497476489,-118.275732029,"1720 W OLYMPIC BLVD, 90015",270,34.0497476489_-118.275732029_270.jpg,1,0.9316,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0379043554,-118.437038572,"2311 S PONTIUS AVE, 90064",90,34.0379043554_-118.437038572_90.jpg,1,0.6158,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0897926617,-118.306598674,"1063 N SERRANO AVE, 90029",0,34.0897926617_-118.306598674_0.jpg,1,0.9188,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0897926617,-118.306598674,"1063 N SERRANO AVE, 90029",90,34.0897926617_-118.306598674_90.jpg,1,0.9021,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0586174656,-118.288293781,"2974 LEEWARD AV, 90005",90,34.0586174656_-118.288293781_90.jpg,1,0.8747,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0586174656,-118.288293781,"2974 LEEWARD AV, 90005",270,34.0586174656_-118.288293781_270.jpg,1,0.9118,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0212286508,-118.333922789,"BRONSON AVE AT OBAMA BLVD, 90018",180,34.0212286508_-118.333922789_180.jpg,1,0.8667,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2155026231,-118.599349612,"7998 N ALABAMA AVE, 91304",0,34.2155026231_-118.599349612_0.jpg,1,0.8419,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0159255996,-118.204432897,"3457 E 15TH ST, 90023",0,34.0159255996_-118.204432897_0.jpg,1,0.9419,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0159255996,-118.204432897,"3457 E 15TH ST, 90023",90,34.0159255996_-118.204432897_90.jpg,2,0.9142,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.7956683896,-118.290698452,"25200 S VERMONT AVE, 90710",90,33.7956683896_-118.290698452_90.jpg,1,0.7515,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0570604193,-118.295282323,"820 S CATALINA ST, 90005",0,34.0570604193_-118.295282323_0.jpg,4,0.8318,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0570604193,-118.295282323,"820 S CATALINA ST, 90005",270,34.0570604193_-118.295282323_270.jpg,1,0.6956,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9760727357,-118.265094768,"7012 S AVALON BLVD, 90003",0,33.9760727357_-118.265094768_0.jpg,2,0.791,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0367256143,-118.251248809,"963 S SAN PEDRO ST, 90015",0,34.0367256143_-118.251248809_0.jpg,3,0.8827,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0367256143,-118.251248809,"963 S SAN PEDRO ST, 90015",270,34.0367256143_-118.251248809_270.jpg,2,0.8308,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0346134095,-118.268731367,"1800 S HOPE ST, 90015",0,34.0346134095_-118.268731367_0.jpg,1,0.7618,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0346134095,-118.268731367,"1800 S HOPE ST, 90015",180,34.0346134095_-118.268731367_180.jpg,1,0.8877,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0346134095,-118.268731367,"1800 S HOPE ST, 90015",270,34.0346134095_-118.268731367_270.jpg,1,0.8726,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0444968219,-118.272245441,"1198 S BLAINE ST, 90015",0,34.0444968219_-118.272245441_0.jpg,1,0.8596,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0444968219,-118.272245441,"1198 S BLAINE ST, 90015",90,34.0444968219_-118.272245441_90.jpg,1,0.7505,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0097532796,-118.256358532,"4060 S CENTRAL AVE, 90011",0,34.0097532796_-118.256358532_0.jpg,1,0.6768,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2595490579,-118.309057768,"8068 W FOOTHILL BLVD, 91040",180,34.2595490579_-118.309057768_180.jpg,1,0.9213,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.2182975501,-118.361917044,"10600 W RAINIER ST, 91352",0,34.2182975501_-118.361917044_0.jpg,1,0.8772,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0671127143,-118.29285353,"410 S NEW HAMPSHIRE AVE, 90020",0,34.0671127143_-118.29285353_0.jpg,1,0.8413,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0671127143,-118.29285353,"410 S NEW HAMPSHIRE AVE, 90020",180,34.0671127143_-118.29285353_180.jpg,1,0.8475,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0434980521,-118.242792269,"5TH ST AT CROCKER ST, 90013",0,34.0434980521_-118.242792269_0.jpg,2,0.7862,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0434980521,-118.242792269,"5TH ST AT CROCKER ST, 90013",90,34.0434980521_-118.242792269_90.jpg,1,0.8491,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0434980521,-118.242792269,"5TH ST AT CROCKER ST, 90013",180,34.0434980521_-118.242792269_180.jpg,2,0.8356,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0434980521,-118.242792269,"5TH ST AT CROCKER ST, 90013",270,34.0434980521_-118.242792269_270.jpg,4,0.8461,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0642616498,-118.282577583,"525 S LA FAYETTE PARK PL, 90057",0,34.0642616498_-118.282577583_0.jpg,1,0.8102,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.045971162,-118.244763265,"412 S WALL ST, 90013",270,34.045971162_-118.244763265_270.jpg,2,0.7184,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0857849611,-118.297891316,"ALEXANDRIA AVE AT MONROE ST, 90029",270,34.0857849611_-118.297891316_270.jpg,1,0.8326,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,33.9911721763,-118.477565513,"800 S OCEAN FRONT WALK, 90291",180,33.9911721763_-118.477565513_180.jpg,1,0.8929,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0466585677,-118.268644099,"OLYMPIC BLVD AT HARBOR FRWY, 90015",0,34.0466585677_-118.268644099_0.jpg,3,0.8145,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0466585677,-118.268644099,"OLYMPIC BLVD AT HARBOR FRWY, 90015",270,34.0466585677_-118.268644099_270.jpg,1,0.6084,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0475264107,-118.266107466,"1040 W JAMES M. WOOD BLVD, 90015",0,34.0475264107_-118.266107466_0.jpg,1,0.8094,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0475264107,-118.266107466,"1040 W JAMES M. WOOD BLVD, 90015",270,34.0475264107_-118.266107466_270.jpg,1,0.6672,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0572512947,-118.295547023,"825 S CATALINA ST, 90005",180,34.0572512947_-118.295547023_180.jpg,2,0.9071,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0572512947,-118.295547023,"825 S CATALINA ST, 90005",270,34.0572512947_-118.295547023_270.jpg,2,0.9411,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0913245672,-118.329757199,"1122 N COLE AVE, 90038",180,34.0913245672_-118.329757199_180.jpg,1,0.6994,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0162274393,-118.23039589,"24TH ST AT SANTA FE AVE, 90058",0,34.0162274393_-118.23039589_0.jpg,2,0.8184,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0162274393,-118.23039589,"24TH ST AT SANTA FE AVE, 90058",90,34.0162274393_-118.23039589_90.jpg,1,0.9268,tent
api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.0455318205,-118.245242049,"WINSTON ST AT WALL ST, 90013",90,34.0455318205_-118.245242049_90.jpg,1,0.8105,tent
